param wind_avail : A	B	C	D	E	F	G	H	I	J	K :=
2479	0.394	0.924	0.44	0.793	0.502	0.0	0.0	0.0	0.0	1.0	1.0
2480	0.41	0.956	0.314	0.749	0.567	0.0	0.0	0.0	0.0	1.0	1.0
2481	0.24	0.914	0.117	0.495	0.548	0.0	0.0	0.0	0.0	1.0	1.0
2482	0.369	0.911	0.242	0.672	0.793	0.0	0.0	0.0	0.0	0.961	1.0
2483	0.552	0.896	0.345	0.576	0.777	0.0	0.0	0.0	0.0	0.481	0.902
2484	0.687	0.903	0.284	0.318	0.771	0.0	0.0	0.0	0.0	0.314	0.065
2485	0.686	0.903	0.316	0.456	0.719	0.0	0.0	0.0	0.0	0.361	0.093
2486	0.621	0.906	0.357	0.383	0.716	0.0	0.0	0.0	0.0	0.377	0.849
2487	0.446	0.862	0.32	0.472	0.598	0.0	0.0	0.0	0.0	0.539	1.0
2488	0.469	0.956	0.384	0.109	0.611	0.0	0.0	0.0	0.0	0.807	1.0
2489	0.828	0.994	0.508	0.198	0.813	0.0	0.0	0.0	0.0	0.35	1.0
2490	0.862	0.993	0.45	0.21	0.833	0.0	0.0	0.0	0.0	0.153	1.0
2491	0.982	0.98	0.527	0.328	0.976	0.0	0.0	0.0	0.0	0.863	1.0
2492	0.745	0.974	0.597	0.328	0.852	0.0	0.0	0.0	0.0	1.0	1.0
2493	0.738	0.971	0.391	0.362	0.685	0.0	0.0	0.0	0.0	1.0	1.0
2494	0.85	0.981	0.343	0.677	0.493	0.0	0.0	0.0	0.0	1.0	1.0
2495	0.747	0.928	0.216	0.58	0.567	0.0	0.0	0.0	0.0	1.0	1.0
2496	0.657	0.952	0.272	0.657	0.475	0.0	0.0	0.0	0.0	1.0	1.0
2497	0.702	0.949	0.154	0.928	0.264	0.0	0.0	0.0	0.0	1.0	1.0
2498	0.738	0.912	0.136	0.936	0.386	0.0	0.0	0.0	0.0	1.0	1.0
2499	0.643	0.931	0.168	0.949	0.326	0.0	0.0	0.0	0.0	1.0	1.0
2500	0.527	0.928	0.262	0.911	0.333	0.0	0.0	0.0	0.0	1.0	1.0
2501	0.593	0.931	0.302	0.947	0.358	0.0	0.0	0.0	0.0	1.0	1.0
2502	0.621	0.953	0.283	0.978	0.259	0.0	0.0	0.0	0.0	1.0	1.0
2503	0.557	0.908	0.378	0.99	0.443	0.0	0.0	0.0	0.0	1.0	1.0
2504	0.837	0.89	0.468	0.99	0.286	0.0	0.0	0.0	0.0	1.0	1.0
2505	0.982	0.937	0.632	0.98	0.328	0.0	0.0	0.0	0.0	1.0	1.0
2506	0.948	0.96	0.459	0.969	0.309	0.0	0.0	0.0	0.0	1.0	1.0
2507	0.953	0.993	0.618	0.967	0.432	0.0	0.0	0.0	0.0	1.0	1.0
2508	0.997	0.984	0.901	0.961	0.685	0.0	0.0	0.0	0.0	1.0	1.0
2509	0.998	0.981	0.925	0.922	0.608	0.0	0.0	0.0	0.0	1.0	1.0
2510	0.997	0.963	0.91	0.982	0.727	0.0	0.0	0.0	0.0	1.0	1.0
2511	0.998	0.957	0.802	0.996	0.841	0.0	0.0	0.0	0.0	1.0	1.0
2512	0.999	0.981	0.903	0.995	0.845	0.0	0.0	0.0	0.0	1.0	1.0
2513	0.999	0.987	0.985	0.997	0.691	0.0	0.0	0.0	0.0	1.0	1.0
2514	1.0	0.998	0.989	0.999	0.879	0.0	0.0	0.0	0.0	1.0	1.0
2515	1.0	0.999	0.998	0.999	0.995	0.0	0.0	0.0	0.0	1.0	1.0
2516	1.0	0.999	0.994	0.998	0.999	0.0	0.0	0.0	0.0	0.999	1.0
2517	1.0	1.0	0.972	0.999	1.0	0.0	0.0	0.0	0.0	0.999	1.0
2518	1.0	0.999	0.993	0.999	1.0	0.0	0.0	0.0	0.0	1.0	1.0
2519	0.999	1.0	0.997	0.999	1.0	0.0	0.0	0.0	0.0	1.0	1.0
2520	0.999	1.0	0.986	0.999	1.0	0.0	0.0	0.0	0.0	0.999	1.0
2521	0.999	1.0	0.998	0.999	1.0	0.0	0.0	0.0	0.0	0.999	1.0
2522	0.913	0.926	0.998	0.999	1.0	0.0	0.0	0.0	0.0	1.0	1.0
2523	0.821	0.993	0.99	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0
2524	0.833	0.413	0.999	1.0	0.999	0.0	0.0	0.0	0.0	1.0	1.0
2525	0.726	0.246	0.977	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0
2526	0.251	0.065	0.588	1.0	1.0	0.0	0.0	0.0	0.0	0.999	1.0
2527	0.358	0.113	0.237	1.0	0.999	0.0	0.0	0.0	0.0	1.0	1.0
2528	0.157	0.101	0.805	1.0	1.0	0.0	0.0	0.0	0.0	0.99	0.999
2529	0.223	0.092	0.274	1.0	0.988	0.0	0.0	0.0	0.0	0.993	1.0
2530	0.399	0.127	0.189	1.0	0.991	0.0	0.0	0.0	0.0	0.0	1.0
2531	0.724	0.035	0.009	1.0	0.993	0.0	0.0	0.0	0.0	0.961	0.999
2532	0.992	0.167	0.001	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.993
2533	0.942	0.622	0.079	1.0	1.0	0.0	0.0	0.0	0.0	0.994	1.0
2534	0.979	0.74	0.182	1.0	1.0	0.0	0.0	0.0	0.0	0.999	0.991
2535	0.9	0.874	0.288	1.0	0.999	0.0	0.0	0.0	0.0	1.0	1.0
2536	0.999	0.886	0.282	1.0	0.002	0.0	0.0	0.0	0.0	1.0	0.47
2537	0.999	0.975	0.64	0.991	0.128	0.0	0.0	0.0	0.0	1.0	0.992
2538	0.992	0.974	0.836	0.999	0.04	0.0	0.0	0.0	0.0	1.0	0.977
2539	0.992	0.995	0.921	0.999	0.592	0.0	0.0	0.0	0.0	1.0	0.627
2540	0.999	0.99	0.637	0.99	0.475	0.0	0.0	0.0	0.0	1.0	0.926
2541	0.991	0.978	0.734	0.984	0.806	0.0	0.0	0.0	0.0	1.0	1.0
2542	0.979	0.97	0.699	0.991	0.962	0.0	0.0	0.0	0.0	1.0	1.0
2543	0.97	0.964	0.664	0.944	0.94	0.0	0.0	0.0	0.0	1.0	0.997
2544	0.963	0.935	0.731	0.054	0.936	0.0	0.0	0.0	0.0	0.961	0.999
2545	0.993	0.97	0.875	0.372	0.854	0.0	0.0	0.0	0.0	0.284	0.998
2546	0.982	0.945	0.612	0.463	0.778	0.0	0.0	0.0	0.0	0.6	1.0
2547	0.959	0.991	0.831	0.306	0.491	0.0	0.0	0.0	0.0	0.689	0.998
2548	0.986	0.964	0.57	0.272	0.504	0.0	0.0	0.0	0.0	0.898	0.983
2549	0.989	0.96	0.788	0.388	0.662	0.0	0.0	0.0	0.0	0.934	0.966
2550	0.803	0.997	0.466	0.59	0.726	0.0	0.0	0.0	0.0	0.831	0.947
2551	0.97	0.994	0.911	0.558	0.739	0.0	0.0	0.0	0.0	0.8	0.876
2552	0.709	0.986	0.861	0.636	0.249	0.0	0.0	0.0	0.0	0.822	0.833
2553	0.95	0.931	0.791	0.651	0.48	0.0	0.0	0.0	0.0	0.85	0.79
2554	0.956	0.964	0.712	0.869	0.321	0.0	0.0	0.0	0.0	0.849	0.837
2555	0.928	0.985	0.62	0.895	0.209	0.0	0.0	0.0	0.0	0.644	0.853
2556	0.739	0.942	0.79	0.939	0.829	0.0	0.0	0.0	0.0	0.27	0.759
2557	0.919	0.567	0.48	0.954	0.905	0.0	0.0	0.0	0.0	0.483	0.79
2558	0.909	0.893	0.659	0.985	0.868	0.0	0.0	0.0	0.0	0.299	0.964
2559	0.961	0.944	0.542	0.981	0.809	0.0	0.0	0.0	0.0	0.835	1.0
2560	0.909	0.902	0.703	0.974	0.917	0.0	0.0	0.0	0.0	0.963	1.0
2561	0.839	0.92	0.762	0.971	0.95	0.0	0.0	0.0	0.0	0.56	1.0
2562	0.951	0.874	0.877	0.98	0.815	0.0	0.0	0.0	0.0	0.915	1.0
2563	0.978	0.91	0.829	0.98	0.881	0.0	0.0	0.0	0.0	0.756	0.993
2564	0.957	0.878	0.806	0.979	0.89	0.0	0.0	0.0	0.0	0.925	0.96
2565	0.974	0.937	0.682	0.993	0.803	0.0	0.0	0.0	0.0	0.707	0.946
2566	0.997	0.995	0.662	0.996	0.88	0.0	0.0	0.0	0.0	0.925	0.999
2567	0.995	0.993	0.871	0.978	0.832	0.0	0.0	0.0	0.0	0.913	0.342
2568	0.989	0.99	0.868	0.99	0.686	0.0	0.0	0.0	0.0	0.954	0.678
2569	0.977	0.994	0.901	0.974	0.799	0.0	0.0	0.0	0.0	0.74	0.726
2570	0.924	0.994	0.968	0.971	0.871	0.0	0.0	0.0	0.0	0.86	0.845
2571	0.946	0.988	0.913	0.922	0.861	0.0	0.0	0.0	0.0	0.942	0.939
2572	0.899	0.978	0.873	0.878	0.828	0.0	0.0	0.0	0.0	0.857	0.864
2573	0.802	0.969	0.758	0.904	0.778	0.0	0.0	0.0	0.0	0.824	0.855
2574	0.709	0.959	0.849	0.955	0.895	0.0	0.0	0.0	0.0	0.789	0.913
2575	0.58	0.912	0.836	0.975	0.929	0.0	0.0	0.0	0.0	0.867	0.957
2576	0.391	0.8	0.657	0.988	0.933	0.0	0.0	0.0	0.0	0.876	0.97
2577	0.402	0.714	0.705	0.977	0.922	0.0	0.0	0.0	0.0	0.887	0.989
2578	0.428	0.692	0.707	0.98	0.815	0.0	0.0	0.0	0.0	0.732	0.996
2579	0.447	0.777	0.724	0.978	0.841	0.0	0.0	0.0	0.0	0.484	0.998
2580	0.305	0.613	0.497	0.88	0.919	0.0	0.0	0.0	0.0	0.242	0.963
2581	0.216	0.6	0.415	0.897	0.966	0.0	0.0	0.0	0.0	0.137	0.982
2582	0.12	0.382	0.326	0.945	0.982	0.0	0.0	0.0	0.0	0.204	0.994
2583	0.177	0.423	0.281	0.987	0.979	0.0	0.0	0.0	0.0	0.289	0.982
2584	0.188	0.5	0.327	0.992	0.978	0.0	0.0	0.0	0.0	0.433	0.997
2585	0.16	0.4	0.241	0.985	0.938	0.0	0.0	0.0	0.0	0.962	0.999
2586	0.093	0.3	0.199	0.924	0.907	0.0	0.0	0.0	0.0	0.958	1.0
2587	0.029	0.235	0.186	0.974	0.889	0.0	0.0	0.0	0.0	0.933	0.997
2588	0.004	0.163	0.185	0.9	0.722	0.0	0.0	0.0	0.0	0.874	0.972
2589	0.0	0.028	0.101	0.973	0.681	0.0	0.0	0.0	0.0	0.984	0.94
2590	0.062	0.102	0.151	0.976	0.588	0.0	0.0	0.0	0.0	0.952	0.944
2591	0.029	0.114	0.253	0.873	0.453	0.0	0.0	0.0	0.0	0.601	0.949
2592	0.041	0.119	0.272	0.712	0.378	0.0	0.0	0.0	0.0	0.39	0.919
2593	0.0	0.084	0.133	0.626	0.404	0.0	0.0	0.0	0.0	0.282	0.779
2594	0.0	0.0	0.042	0.395	0.236	0.0	0.0	0.0	0.0	0.226	0.608
2595	0.006	0.007	0.095	0.344	0.052	0.0	0.0	0.0	0.0	0.069	0.189
2596	0.082	0.195	0.17	0.273	0.042	0.0	0.0	0.0	0.0	0.018	0.304
2597	0.028	0.056	0.11	0.326	0.024	0.0	0.0	0.0	0.0	0.013	0.09
2598	0.004	0.071	0.045	0.405	0.086	0.0	0.0	0.0	0.0	0.083	0.036
2599	0.053	0.136	0.122	0.44	0.045	0.0	0.0	0.0	0.0	0.543	0.135
2600	0.102	0.154	0.177	0.22	0.082	0.0	0.0	0.0	0.0	0.379	0.106
2601	0.302	0.185	0.199	0.219	0.054	0.0	0.0	0.0	0.0	0.682	0.13
2602	0.432	0.263	0.294	0.076	0.089	0.0	0.0	0.0	0.0	0.357	0.191
2603	0.744	0.453	0.395	0.238	0.175	0.0	0.0	0.0	0.0	0.39	0.282
2604	0.704	0.614	0.643	0.095	0.2	0.0	0.0	0.0	0.0	0.415	0.251
2605	0.599	0.561	0.803	0.074	0.323	0.0	0.0	0.0	0.0	0.13	0.278
2606	0.918	0.771	0.833	0.538	0.51	0.0	0.0	0.0	0.0	0.047	0.218
2607	0.839	0.762	0.857	0.742	0.857	0.0	0.0	0.0	0.0	0.078	0.146
2608	0.99	0.982	0.985	0.587	0.816	0.0	0.0	0.0	0.0	0.08	0.152
2609	0.961	0.968	0.998	0.737	0.83	0.0	0.0	0.0	0.0	0.61	0.098
2610	0.883	0.957	0.982	0.715	0.713	0.0	0.0	0.0	0.0	0.855	0.074
2611	0.971	0.962	0.954	0.485	0.425	0.0	0.0	0.0	0.0	1.0	0.263
2612	0.949	0.951	0.802	0.552	0.869	0.0	0.0	0.0	0.0	0.984	0.449
2613	0.901	0.893	0.922	0.541	0.721	0.0	0.0	0.0	0.0	0.995	1.0
2614	0.904	0.964	0.834	0.539	0.86	0.0	0.0	0.0	0.0	1.0	0.97
2615	0.909	0.899	0.821	0.657	0.853	0.0	0.0	0.0	0.0	1.0	1.0
2616	0.837	0.801	0.695	0.718	0.732	0.0	0.0	0.0	0.0	1.0	1.0
2617	0.697	0.748	0.554	0.826	0.698	0.0	0.0	0.0	0.0	0.999	0.971
2618	0.77	0.812	0.592	0.734	0.674	0.0	0.0	0.0	0.0	1.0	0.991
2619	0.823	0.735	0.821	0.612	0.737	0.0	0.0	0.0	0.0	0.999	0.966
2620	0.693	0.82	0.845	0.671	0.747	0.0	0.0	0.0	0.0	1.0	0.926
2621	0.756	0.886	0.861	0.703	0.689	0.0	0.0	0.0	0.0	1.0	0.93
2622	0.6	0.846	0.858	0.807	0.68	0.0	0.0	0.0	0.0	1.0	0.963
2623	0.542	0.87	0.861	0.71	0.562	0.0	0.0	0.0	0.0	1.0	0.962
2624	0.425	0.668	0.609	0.689	0.508	0.0	0.0	0.0	0.0	0.995	0.935
2625	0.434	0.544	0.55	0.744	0.359	0.0	0.0	0.0	0.0	0.924	0.778
2626	0.499	0.568	0.552	0.606	0.492	0.0	0.0	0.0	0.0	0.798	0.744
2627	0.483	0.644	0.628	0.607	0.449	0.0	0.0	0.0	0.0	0.528	0.75
2628	0.477	0.508	0.643	0.682	0.603	0.0	0.0	0.0	0.0	0.349	0.589
2629	0.353	0.398	0.576	0.638	0.616	0.0	0.0	0.0	0.0	0.37	0.77
2630	0.306	0.317	0.499	0.655	0.601	0.0	0.0	0.0	0.0	0.443	0.894
2631	0.281	0.321	0.529	0.562	0.562	0.0	0.0	0.0	0.0	0.443	0.909
2632	0.212	0.32	0.535	0.499	0.544	0.0	0.0	0.0	0.0	0.479	0.901
2633	0.199	0.292	0.552	0.459	0.587	0.0	0.0	0.0	0.0	0.594	0.881
2634	0.129	0.286	0.49	0.356	0.548	0.0	0.0	0.0	0.0	0.779	0.894
2635	0.088	0.217	0.389	0.316	0.551	0.0	0.0	0.0	0.0	0.638	0.847
2636	0.084	0.303	0.39	0.482	0.421	0.0	0.0	0.0	0.0	0.947	0.973
2637	0.178	0.347	0.436	0.381	0.555	0.0	0.0	0.0	0.0	0.853	0.955
2638	0.137	0.412	0.583	0.358	0.626	0.0	0.0	0.0	0.0	0.992	1.0
2639	0.104	0.289	0.397	0.324	0.48	0.0	0.0	0.0	0.0	0.838	0.913
2640	0.063	0.12	0.216	0.349	0.404	0.0	0.0	0.0	0.0	0.848	0.79
2641	0.07	0.213	0.313	0.152	0.277	0.0	0.0	0.0	0.0	0.532	0.578
2642	0.023	0.2	0.264	0.066	0.316	0.0	0.0	0.0	0.0	0.31	0.457
2643	0.036	0.203	0.273	0.079	0.309	0.0	0.0	0.0	0.0	0.277	0.446
2644	0.012	0.125	0.207	0.166	0.376	0.0	0.0	0.0	0.0	0.227	0.475
2645	0.002	0.061	0.143	0.138	0.414	0.0	0.0	0.0	0.0	0.192	0.396
2646	0.0	0.038	0.08	0.086	0.386	0.0	0.0	0.0	0.0	0.255	0.337
2647	0.0	0.024	0.029	0.075	0.334	0.0	0.0	0.0	0.0	0.252	0.313
2648	0.0	0.012	0.091	0.102	0.154	0.0	0.0	0.0	0.0	0.232	0.256
2649	0.0	0.0	0.088	0.142	0.117	0.0	0.0	0.0	0.0	0.17	0.17
2650	0.0	0.001	0.062	0.242	0.114	0.0	0.0	0.0	0.0	0.133	0.149
2651	0.0	0.009	0.059	0.457	0.262	0.0	0.0	0.0	0.0	0.133	0.21
2652	0.0	0.008	0.061	0.455	0.396	0.0	0.0	0.0	0.0	0.165	0.283
2653	0.0	0.011	0.052	0.563	0.41	0.0	0.0	0.0	0.0	0.191	0.377
2654	0.002	0.022	0.071	0.588	0.386	0.0	0.0	0.0	0.0	0.14	0.455
2655	0.025	0.07	0.167	0.526	0.374	0.0	0.0	0.0	0.0	0.12	0.658
2656	0.049	0.12	0.242	0.61	0.533	0.0	0.0	0.0	0.0	0.347	0.859
2657	0.04	0.116	0.265	0.504	0.453	0.0	0.0	0.0	0.0	0.549	0.95
2658	0.009	0.131	0.308	0.574	0.444	0.0	0.0	0.0	0.0	0.686	0.962
2659	0.001	0.115	0.232	0.349	0.369	0.0	0.0	0.0	0.0	0.79	0.941
2660	0.0	0.077	0.277	0.325	0.537	0.0	0.0	0.0	0.0	0.78	0.983
2661	0.0	0.052	0.267	0.438	0.232	0.0	0.0	0.0	0.0	0.593	0.997
2662	0.0	0.016	0.237	0.193	0.14	0.0	0.0	0.0	0.0	0.205	0.936
2663	0.0	0.02	0.097	0.206	0.105	0.0	0.0	0.0	0.0	0.503	0.84
2664	0.0	0.013	0.066	0.065	0.038	0.0	0.0	0.0	0.0	0.346	0.803
2665	0.0	0.015	0.037	0.028	0.035	0.0	0.0	0.0	0.0	0.373	0.623
2666	0.0	0.013	0.008	0.004	0.018	0.0	0.0	0.0	0.0	0.574	0.349
2667	0.0	0.012	0.007	0.0	0.001	0.0	0.0	0.0	0.0	0.53	0.29
2668	0.007	0.003	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.424	0.496
2669	0.066	0.027	0.0	0.005	0.021	0.0	0.0	0.0	0.0	0.3	0.3
2670	0.107	0.042	0.0	0.012	0.026	0.0	0.0	0.0	0.0	0.189	0.219
2671	0.115	0.013	0.0	0.027	0.013	0.0	0.0	0.0	0.0	0.149	0.111
2672	0.113	0.003	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.083	0.05
2673	0.07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.008
2674	0.013	0.0	0.0	0.021	0.002	0.0	0.0	0.0	0.0	0.0	0.001
2675	0.047	0.008	0.0	0.055	0.015	0.0	0.0	0.0	0.0	0.0	0.0
2676	0.085	0.024	0.005	0.099	0.052	0.0	0.0	0.0	0.0	0.0	0.02
2677	0.049	0.018	0.043	0.089	0.084	0.0	0.0	0.0	0.0	0.011	0.1
2678	0.088	0.03	0.02	0.101	0.126	0.0	0.0	0.0	0.0	0.045	0.212
2679	0.063	0.02	0.032	0.135	0.086	0.0	0.0	0.0	0.0	0.145	0.419
2680	0.042	0.03	0.007	0.118	0.127	0.0	0.0	0.0	0.0	0.264	0.458
2681	0.095	0.033	0.04	0.102	0.09	0.0	0.0	0.0	0.0	0.415	0.406
2682	0.165	0.098	0.09	0.12	0.141	0.0	0.0	0.0	0.0	0.589	0.501
2683	0.267	0.17	0.185	0.059	0.13	0.0	0.0	0.0	0.0	0.57	0.478
2684	0.602	0.327	0.243	0.052	0.123	0.0	0.0	0.0	0.0	0.558	0.463
2685	0.823	0.493	0.321	0.101	0.093	0.0	0.0	0.0	0.0	0.493	0.584
2686	0.811	0.695	0.299	0.0	0.078	0.0	0.0	0.0	0.0	0.53	0.674
2687	0.697	0.692	0.286	0.001	0.004	0.0	0.0	0.0	0.0	0.521	0.707
2688	0.655	0.601	0.162	0.001	0.004	0.0	0.0	0.0	0.0	0.483	0.775
2689	0.715	0.292	0.006	0.008	0.0	0.0	0.0	0.0	0.0	0.573	0.755
2690	0.814	0.241	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.635	0.664
2691	0.902	0.335	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.564	0.692
2692	0.962	0.464	0.049	0.002	0.0	0.0	0.0	0.0	0.0	0.347	0.524
2693	0.985	0.506	0.06	0.001	0.0	0.0	0.0	0.0	0.0	0.221	0.178
2694	0.976	0.554	0.103	0.004	0.004	0.0	0.0	0.0	0.0	0.086	0.128
2695	0.949	0.648	0.118	0.005	0.006	0.0	0.0	0.0	0.0	0.008	0.075
2696	0.852	0.535	0.145	0.02	0.027	0.0	0.0	0.0	0.0	0.004	0.048
2697	0.624	0.284	0.11	0.004	0.071	0.0	0.0	0.0	0.0	0.034	0.045
2698	0.301	0.133	0.072	0.0	0.026	0.0	0.0	0.0	0.0	0.0	0.037
2699	0.268	0.163	0.069	0.0	0.023	0.0	0.0	0.0	0.0	0.0	0.004
2700	0.236	0.18	0.121	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.023
2701	0.146	0.151	0.13	0.022	0.136	0.0	0.0	0.0	0.0	0.001	0.04
2702	0.103	0.158	0.159	0.048	0.151	0.0	0.0	0.0	0.0	0.001	0.013
2703	0.067	0.148	0.185	0.05	0.13	0.0	0.0	0.0	0.0	0.07	0.019
2704	0.318	0.18	0.247	0.096	0.126	0.0	0.0	0.0	0.0	0.148	0.048
2705	0.222	0.278	0.319	0.141	0.114	0.0	0.0	0.0	0.0	0.35	0.119
2706	0.4	0.274	0.437	0.137	0.046	0.0	0.0	0.0	0.0	0.647	0.131
2707	0.63	0.447	0.615	0.071	0.014	0.0	0.0	0.0	0.0	0.655	0.095
2708	0.871	0.788	0.893	0.017	0.149	0.0	0.0	0.0	0.0	0.644	0.111
2709	0.997	0.979	0.926	0.067	0.492	0.0	0.0	0.0	0.0	0.647	0.152
2710	0.995	0.953	0.886	0.167	0.62	0.0	0.0	0.0	0.0	0.729	0.13
2711	0.971	0.868	0.749	0.053	0.765	0.0	0.0	0.0	0.0	0.638	0.164
2712	0.952	0.852	0.679	0.803	0.975	0.0	0.0	0.0	0.0	0.544	0.072
2713	0.963	0.772	0.421	0.993	0.999	0.0	0.0	0.0	0.0	0.508	0.05
2714	0.988	0.876	0.489	0.999	0.999	0.0	0.0	0.0	0.0	0.612	0.069
2715	0.996	0.945	0.278	0.999	0.997	0.0	0.0	0.0	0.0	0.478	0.069
2716	0.992	0.967	0.289	0.999	0.995	0.0	0.0	0.0	0.0	0.366	0.067
2717	0.98	0.934	0.24	0.992	0.995	0.0	0.0	0.0	0.0	0.463	0.108
2718	0.927	0.888	0.198	0.988	0.997	0.0	0.0	0.0	0.0	0.651	0.141
2719	0.881	0.793	0.194	0.988	0.994	0.0	0.0	0.0	0.0	0.795	0.258
2720	0.9	0.814	0.219	0.978	0.977	0.0	0.0	0.0	0.0	0.811	0.303
2721	0.894	0.67	0.441	0.916	0.883	0.0	0.0	0.0	0.0	0.772	0.279
2722	0.754	0.521	0.641	0.847	0.81	0.0	0.0	0.0	0.0	0.777	0.332
2723	0.687	0.41	0.305	0.76	0.6	0.0	0.0	0.0	0.0	0.76	0.402
2724	0.429	0.47	0.211	0.511	0.544	0.0	0.0	0.0	0.0	0.741	0.347
2725	0.254	0.507	0.292	0.344	0.435	0.0	0.0	0.0	0.0	0.687	0.336
2726	0.235	0.572	0.25	0.387	0.427	0.0	0.0	0.0	0.0	0.625	0.256
2727	0.319	0.296	0.423	0.436	0.382	0.0	0.0	0.0	0.0	0.606	0.384
2728	0.619	0.212	0.519	0.307	0.382	0.0	0.0	0.0	0.0	0.898	0.636
2729	0.428	0.073	0.402	0.231	0.29	0.0	0.0	0.0	0.0	0.998	0.721
2730	0.638	0.075	0.402	0.216	0.177	0.0	0.0	0.0	0.0	1.0	0.883
2731	0.378	0.192	0.21	0.121	0.18	0.0	0.0	0.0	0.0	1.0	0.942
2732	0.417	0.524	0.226	0.044	0.291	0.0	0.0	0.0	0.0	1.0	0.917
2733	0.873	0.503	0.24	0.029	0.089	0.0	0.0	0.0	0.0	1.0	0.915
2734	0.537	0.322	0.446	0.0	0.981	0.0	0.0	0.0	0.0	1.0	0.944
2735	0.406	0.528	0.52	0.006	0.976	0.0	0.0	0.0	0.0	1.0	0.98
2736	0.428	0.595	0.297	0.687	0.824	0.0	0.0	0.0	0.0	1.0	1.0
2737	0.702	0.535	0.267	0.997	0.857	0.0	0.0	0.0	0.0	0.584	1.0
2738	0.552	0.465	0.425	0.975	0.885	0.0	0.0	0.0	0.0	0.807	1.0
2739	0.582	0.315	0.567	0.828	0.585	0.0	0.0	0.0	0.0	0.99	1.0
2740	0.654	0.437	0.534	0.676	0.804	0.0	0.0	0.0	0.0	1.0	1.0
2741	0.361	0.44	0.508	0.6	0.489	0.0	0.0	0.0	0.0	1.0	1.0
2742	0.228	0.43	0.203	0.351	0.498	0.0	0.0	0.0	0.0	1.0	1.0
2743	0.201	0.294	0.219	0.221	0.834	0.0	0.0	0.0	0.0	1.0	1.0
2744	0.135	0.159	0.083	0.203	0.91	0.0	0.0	0.0	0.0	1.0	1.0
2745	0.037	0.105	0.121	0.157	0.822	0.0	0.0	0.0	0.0	1.0	1.0
2746	0.02	0.061	0.075	0.05	0.951	0.0	0.0	0.0	0.0	1.0	1.0
2747	0.002	0.001	0.037	0.187	0.748	0.0	0.0	0.0	0.0	1.0	1.0
2748	0.009	0.0	0.001	0.484	0.717	0.0	0.0	0.0	0.0	1.0	1.0
2749	0.038	0.024	0.0	0.411	0.505	0.0	0.0	0.0	0.0	0.843	1.0
2750	0.073	0.059	0.0	0.31	0.343	0.0	0.0	0.0	0.0	0.38	1.0
2751	0.17	0.074	0.043	0.578	0.217	0.0	0.0	0.0	0.0	0.402	1.0
2752	0.316	0.282	0.13	0.305	0.068	0.0	0.0	0.0	0.0	0.9	1.0
2753	0.418	0.329	0.133	0.108	0.087	0.0	0.0	0.0	0.0	0.455	1.0
2754	0.497	0.303	0.393	0.041	0.186	0.0	0.0	0.0	0.0	0.09	1.0
2755	0.547	0.311	0.209	0.084	0.171	0.0	0.0	0.0	0.0	0.062	1.0
2756	0.634	0.547	0.32	0.08	0.074	0.0	0.0	0.0	0.0	0.0	0.997
2757	0.676	0.684	0.262	0.202	0.12	0.0	0.0	0.0	0.0	0.001	0.819
2758	0.767	0.795	0.324	0.013	0.125	0.0	0.0	0.0	0.0	0.01	0.805
2759	0.835	0.548	0.53	0.0	0.145	0.0	0.0	0.0	0.0	0.124	0.964
2760	0.868	0.869	0.719	0.001	0.324	0.0	0.0	0.0	0.0	0.377	0.998
2761	0.811	0.872	0.736	0.116	0.377	0.0	0.0	0.0	0.0	0.305	1.0
2762	0.77	0.808	0.386	0.133	0.505	0.0	0.0	0.0	0.0	0.119	1.0
2763	0.691	0.815	0.406	0.038	0.886	0.0	0.0	0.0	0.0	0.264	0.371
2764	0.555	0.878	0.666	0.066	0.932	0.0	0.0	0.0	0.0	0.051	0.406
2765	0.512	0.771	0.338	0.09	0.981	0.0	0.0	0.0	0.0	0.39	0.465
2766	0.555	0.75	0.423	0.138	0.99	0.0	0.0	0.0	0.0	0.978	0.654
2767	0.379	0.735	0.564	0.43	0.991	0.0	0.0	0.0	0.0	1.0	0.716
2768	0.536	0.616	0.475	0.527	0.963	0.0	0.0	0.0	0.0	1.0	0.873
2769	0.554	0.662	0.507	0.468	0.978	0.0	0.0	0.0	0.0	0.962	0.538
2770	0.513	0.646	0.578	0.405	0.97	0.0	0.0	0.0	0.0	0.878	0.722
2771	0.413	0.585	0.649	0.431	0.98	0.0	0.0	0.0	0.0	0.841	0.843
2772	0.335	0.626	0.623	0.792	0.685	0.0	0.0	0.0	0.0	0.762	0.932
2773	0.337	0.698	0.477	0.892	0.853	0.0	0.0	0.0	0.0	0.312	1.0
2774	0.276	0.647	0.41	0.907	0.934	0.0	0.0	0.0	0.0	0.176	1.0
2775	0.426	0.574	0.406	0.903	0.847	0.0	0.0	0.0	0.0	0.221	1.0
