param solar_avail : A	B	C	D	E	F	G	H	I	J	K :=
302	0.418	0.393	0.367	0.258	0.328	0.249	0.439	0.449	0.449	0.449	0.449
303	0.363	0.238	0.325	0.21	0.267	0.168	0.362	0.37	0.37	0.37	0.37
304	0.171	0.157	0.205	0.079	0.062	0.088	0.236	0.244	0.244	0.244	0.244
305	0.082	0.091	0.072	0.027	0.045	0.041	0.088	0.094	0.094	0.094	0.094
306	0.005	0.002	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
307	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
308	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
309	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
310	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
311	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
313	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
315	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
317	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
318	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
319	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
320	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
321	0.015	0.014	0.019	0.022	0.021	0.042	0.045	0.045	0.045	0.045	0.045
322	0.156	0.157	0.179	0.183	0.189	0.208	0.24	0.226	0.226	0.226	0.226
323	0.317	0.322	0.329	0.32	0.329	0.35	0.38	0.341	0.341	0.341	0.341
324	0.41	0.429	0.435	0.41	0.421	0.437	0.473	0.416	0.416	0.416	0.416
325	0.276	0.471	0.472	0.438	0.459	0.423	0.497	0.479	0.479	0.479	0.479
326	0.325	0.376	0.427	0.412	0.441	0.423	0.471	0.481	0.481	0.481	0.481
327	0.182	0.292	0.302	0.333	0.365	0.346	0.385	0.397	0.397	0.397	0.397
328	0.143	0.178	0.176	0.204	0.241	0.243	0.255	0.264	0.264	0.264	0.264
329	0.074	0.067	0.073	0.057	0.053	0.062	0.098	0.106	0.106	0.106	0.106
330	0.005	0.003	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
331	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
332	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
335	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
338	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
339	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
340	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
341	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
342	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
344	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
345	0.013	0.014	0.019	0.024	0.026	0.034	0.045	0.072	0.072	0.072	0.072
346	0.091	0.109	0.168	0.162	0.17	0.158	0.208	0.225	0.225	0.225	0.225
347	0.192	0.234	0.304	0.317	0.324	0.307	0.245	0.36	0.36	0.36	0.36
348	0.248	0.324	0.353	0.399	0.421	0.42	0.224	0.444	0.444	0.444	0.444
349	0.329	0.35	0.363	0.44	0.458	0.446	0.253	0.489	0.489	0.489	0.489
350	0.313	0.352	0.315	0.417	0.356	0.43	0.159	0.464	0.464	0.464	0.464
351	0.328	0.237	0.263	0.337	0.257	0.312	0.15	0.382	0.382	0.382	0.382
352	0.258	0.232	0.143	0.213	0.133	0.224	0.091	0.25	0.25	0.25	0.25
353	0.067	0.101	0.091	0.042	0.047	0.057	0.043	0.097	0.097	0.097	0.097
354	0.005	0.004	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
356	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
357	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
358	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
359	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
360	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
361	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
362	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
363	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
364	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
365	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
366	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
367	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
368	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
369	0.011	0.013	0.019	0.026	0.019	0.032	0.034	0.026	0.026	0.026	0.026
370	0.121	0.093	0.115	0.099	0.089	0.143	0.12	0.133	0.133	0.133	0.133
371	0.25	0.168	0.271	0.208	0.258	0.266	0.145	0.158	0.158	0.158	0.158
372	0.309	0.28	0.254	0.274	0.251	0.3	0.116	0.103	0.103	0.103	0.103
373	0.346	0.343	0.309	0.214	0.161	0.375	0.109	0.142	0.142	0.142	0.142
374	0.273	0.39	0.383	0.166	0.129	0.347	0.102	0.204	0.204	0.204	0.204
375	0.181	0.282	0.204	0.156	0.121	0.282	0.106	0.108	0.108	0.108	0.108
376	0.158	0.194	0.167	0.119	0.109	0.117	0.045	0.08	0.08	0.08	0.08
377	0.079	0.07	0.042	0.036	0.045	0.036	0.038	0.047	0.047	0.047	0.047
378	0.005	0.004	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
379	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
380	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
381	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
382	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
383	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
386	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
387	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
388	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
389	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
390	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
391	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
392	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
393	0.012	0.015	0.032	0.023	0.024	0.023	0.021	0.015	0.015	0.015	0.015
394	0.087	0.166	0.182	0.132	0.083	0.103	0.05	0.022	0.022	0.022	0.022
395	0.248	0.298	0.331	0.285	0.189	0.273	0.145	0.024	0.024	0.024	0.024
396	0.226	0.233	0.439	0.186	0.124	0.123	0.052	0.064	0.064	0.064	0.064
397	0.431	0.367	0.425	0.214	0.324	0.188	0.064	0.045	0.045	0.045	0.045
398	0.256	0.372	0.421	0.141	0.324	0.231	0.057	0.122	0.122	0.122	0.122
399	0.396	0.349	0.365	0.091	0.342	0.182	0.089	0.103	0.103	0.103	0.103
400	0.277	0.224	0.272	0.071	0.139	0.088	0.106	0.037	0.037	0.037	0.037
401	0.093	0.091	0.103	0.041	0.071	0.047	0.034	0.021	0.021	0.021	0.021
402	0.008	0.005	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
403	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
405	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
407	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
409	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
410	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
411	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
412	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
414	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
415	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
416	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
417	0.013	0.016	0.024	0.023	0.02	0.061	0.059	0.081	0.081	0.081	0.081
418	0.091	0.097	0.161	0.101	0.097	0.218	0.241	0.241	0.241	0.241	0.241
419	0.209	0.193	0.203	0.154	0.227	0.223	0.382	0.381	0.381	0.381	0.381
420	0.277	0.25	0.168	0.146	0.206	0.335	0.479	0.478	0.478	0.478	0.478
421	0.291	0.252	0.351	0.118	0.197	0.486	0.516	0.515	0.515	0.515	0.515
422	0.277	0.346	0.336	0.097	0.241	0.455	0.491	0.492	0.492	0.492	0.492
423	0.318	0.269	0.385	0.093	0.161	0.368	0.403	0.404	0.404	0.404	0.404
424	0.297	0.198	0.275	0.104	0.1	0.217	0.266	0.269	0.269	0.269	0.269
425	0.123	0.116	0.092	0.038	0.045	0.053	0.106	0.11	0.11	0.11	0.11
426	0.008	0.006	0.004	0.0	0.0	0.0	0.0	0.002	0.002	0.002	0.002
427	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
429	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
430	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
431	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
432	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
433	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
437	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
438	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
439	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
440	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
441	0.015	0.015	0.02	0.038	0.015	0.06	0.05	0.057	0.057	0.057	0.057
442	0.154	0.149	0.138	0.125	0.084	0.201	0.172	0.124	0.124	0.124	0.124
443	0.311	0.3	0.322	0.115	0.091	0.255	0.165	0.143	0.143	0.143	0.143
444	0.421	0.425	0.346	0.109	0.127	0.185	0.366	0.253	0.253	0.253	0.253
445	0.467	0.472	0.469	0.197	0.121	0.183	0.427	0.277	0.277	0.277	0.277
446	0.474	0.472	0.466	0.146	0.113	0.137	0.461	0.392	0.392	0.392	0.392
447	0.412	0.405	0.399	0.116	0.133	0.152	0.342	0.258	0.258	0.258	0.258
448	0.297	0.287	0.279	0.057	0.184	0.087	0.243	0.155	0.155	0.155	0.155
449	0.151	0.14	0.13	0.032	0.04	0.038	0.08	0.081	0.081	0.081	0.081
450	0.018	0.012	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
451	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
452	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
456	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
457	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
459	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
460	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
461	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
462	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
463	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
465	0.012	0.015	0.018	0.017	0.039	0.042	0.049	0.054	0.054	0.054	0.054
466	0.148	0.146	0.122	0.07	0.167	0.117	0.17	0.19	0.19	0.19	0.19
467	0.259	0.278	0.309	0.077	0.294	0.249	0.286	0.337	0.337	0.337	0.337
468	0.413	0.388	0.397	0.104	0.352	0.35	0.229	0.45	0.45	0.45	0.45
469	0.461	0.467	0.467	0.094	0.173	0.375	0.351	0.493	0.493	0.493	0.493
470	0.468	0.465	0.461	0.107	0.165	0.422	0.328	0.467	0.467	0.467	0.467
471	0.408	0.402	0.396	0.173	0.258	0.342	0.218	0.36	0.36	0.36	0.36
472	0.288	0.287	0.281	0.152	0.194	0.241	0.151	0.139	0.139	0.139	0.139
473	0.115	0.115	0.133	0.027	0.092	0.093	0.05	0.063	0.063	0.063	0.063
474	0.01	0.007	0.008	0.0	0.0	0.0	0.0	0.002	0.002	0.002	0.002
475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
476	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
477	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
478	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
479	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
480	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
482	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
483	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
485	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
486	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
487	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
488	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
489	0.014	0.013	0.017	0.019	0.011	0.037	0.045	0.047	0.047	0.047	0.047
490	0.12	0.059	0.081	0.077	0.058	0.072	0.151	0.16	0.16	0.16	0.16
491	0.102	0.127	0.135	0.191	0.241	0.148	0.263	0.274	0.274	0.274	0.274
492	0.121	0.172	0.196	0.241	0.331	0.16	0.349	0.341	0.341	0.341	0.341
493	0.239	0.181	0.123	0.182	0.116	0.186	0.368	0.363	0.363	0.363	0.363
494	0.235	0.093	0.087	0.288	0.264	0.222	0.351	0.353	0.353	0.353	0.353
495	0.135	0.17	0.102	0.292	0.341	0.127	0.311	0.278	0.278	0.278	0.278
496	0.085	0.093	0.101	0.113	0.14	0.186	0.229	0.188	0.188	0.188	0.188
497	0.052	0.045	0.038	0.032	0.029	0.065	0.074	0.075	0.075	0.075	0.075
498	0.008	0.006	0.005	0.0	0.0	0.0	0.0	0.002	0.002	0.002	0.002
499	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
500	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
501	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
502	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
503	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
504	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
505	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
506	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
507	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
508	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
509	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
510	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
511	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
512	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
513	0.007	0.014	0.013	0.025	0.016	0.018	0.017	0.013	0.013	0.013	0.013
514	0.046	0.045	0.066	0.083	0.074	0.041	0.021	0.051	0.051	0.051	0.051
515	0.107	0.075	0.106	0.16	0.15	0.066	0.076	0.094	0.094	0.094	0.094
516	0.169	0.183	0.105	0.14	0.215	0.112	0.109	0.189	0.189	0.189	0.189
517	0.217	0.126	0.116	0.17	0.174	0.094	0.158	0.273	0.273	0.273	0.273
518	0.234	0.204	0.187	0.099	0.267	0.098	0.157	0.209	0.209	0.209	0.209
519	0.23	0.37	0.16	0.166	0.182	0.112	0.158	0.119	0.119	0.119	0.119
520	0.227	0.189	0.185	0.087	0.111	0.069	0.09	0.061	0.061	0.061	0.061
521	0.043	0.05	0.058	0.027	0.026	0.029	0.031	0.021	0.021	0.021	0.021
522	0.011	0.008	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
523	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
526	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
527	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
528	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
529	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
530	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
531	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
532	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
533	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
535	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
536	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
537	0.007	0.008	0.005	0.013	0.014	0.019	0.008	0.015	0.015	0.015	0.015
538	0.035	0.119	0.022	0.042	0.065	0.054	0.014	0.022	0.022	0.022	0.022
539	0.277	0.131	0.194	0.08	0.107	0.1	0.089	0.127	0.127	0.127	0.127
540	0.147	0.357	0.095	0.136	0.207	0.253	0.034	0.097	0.097	0.097	0.097
541	0.156	0.072	0.204	0.154	0.155	0.213	0.015	0.076	0.076	0.076	0.076
542	0.264	0.139	0.267	0.149	0.116	0.164	0.101	0.156	0.156	0.156	0.156
543	0.252	0.168	0.16	0.212	0.309	0.19	0.283	0.307	0.307	0.307	0.307
544	0.18	0.16	0.247	0.053	0.16	0.196	0.264	0.164	0.164	0.164	0.164
545	0.034	0.028	0.057	0.025	0.036	0.046	0.071	0.017	0.017	0.017	0.017
546	0.005	0.004	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
548	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
549	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
550	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
551	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
552	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
553	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
555	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
557	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
558	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
559	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
560	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
561	0.014	0.019	0.026	0.031	0.03	0.043	0.038	0.027	0.027	0.027	0.027
562	0.12	0.066	0.077	0.115	0.122	0.098	0.086	0.091	0.091	0.091	0.091
563	0.051	0.077	0.116	0.268	0.269	0.246	0.29	0.194	0.194	0.194	0.194
564	0.148	0.136	0.136	0.339	0.347	0.351	0.48	0.462	0.462	0.462	0.462
565	0.221	0.236	0.117	0.347	0.401	0.381	0.443	0.523	0.523	0.523	0.523
566	0.259	0.147	0.173	0.377	0.396	0.373	0.29	0.506	0.506	0.506	0.506
567	0.076	0.159	0.171	0.301	0.332	0.34	0.319	0.388	0.388	0.388	0.388
568	0.062	0.067	0.104	0.167	0.221	0.229	0.284	0.181	0.181	0.181	0.181
569	0.091	0.103	0.092	0.063	0.076	0.071	0.126	0.128	0.128	0.128	0.128
570	0.014	0.008	0.007	0.0	0.002	0.0	0.005	0.007	0.007	0.007	0.007
571	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
572	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
573	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
574	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
575	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
576	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
577	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
578	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
579	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
580	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
581	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
582	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
583	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
584	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
585	0.019	0.026	0.03	0.041	0.034	0.057	0.051	0.096	0.096	0.096	0.096
586	0.138	0.106	0.158	0.214	0.191	0.243	0.257	0.261	0.261	0.261	0.261
587	0.292	0.284	0.295	0.348	0.311	0.356	0.399	0.405	0.405	0.405	0.405
588	0.408	0.378	0.365	0.438	0.402	0.469	0.495	0.503	0.503	0.503	0.503
589	0.522	0.503	0.373	0.457	0.384	0.506	0.534	0.543	0.543	0.543	0.543
590	0.446	0.519	0.512	0.426	0.376	0.484	0.51	0.514	0.514	0.514	0.514
591	0.177	0.445	0.431	0.345	0.324	0.404	0.424	0.433	0.433	0.433	0.433
592	0.19	0.321	0.318	0.186	0.278	0.275	0.293	0.302	0.302	0.302	0.302
593	0.091	0.137	0.091	0.07	0.069	0.119	0.133	0.14	0.14	0.14	0.14
594	0.013	0.012	0.009	0.0	0.002	0.004	0.005	0.008	0.008	0.008	0.008
595	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
596	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
597	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
598	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
599	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
600	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
601	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
603	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
